ID,rep,week,oxy,Genus,Length,fraction of reads,project
1_LOW4,1,4,Low,Lysobacter,100724,0.0008483381960764748,1056013
13_LOW5,1,5,Low,Mycobacterium,88173,0.0008481857791040156,1056037
67_HOW9,1,9,High,Sporocytophaga,58975,0.000847604982231598,1056145
85_LOW11,1,11,Low,Ktedonobacter,5943,0.0008463706761099238,1056181
73_LOW10,1,10,Low,Polaromonas,337873,0.000845685464697026,1056157
49_LOW8,1,8,Low,Rhodopseudomonas,31189,0.0008450544816337669,1056109
49_LOW8,1,8,Low,Ralstonia,81253,0.0008376900035349494,1056109
13_LOW5,1,5,Low,Thiothrix,42525,0.0008360643993366808,1056037
43_HOW7,1,7,High,Rhizobium,70375,0.0008344953107333488,1056097
1_LOW4,1,4,Low,Bradyrhizobium,94220,0.0008329201647407986,1056013
127_HOW14,1,14,High,Azoarcus,152465,0.0008326514999872397,1056265
115_HOW13,1,13,High,Streptomyces,22589,0.0008315361943564822,1056241
25_LOW6,1,6,Low,Thauera,96611,0.0008252700268047845,1056061
31_HOW6,1,6,High,Methanocella,295264,0.0008215280274623919,1056073
7_HOW4,1,4,High,Mycobacterium,180150,0.0008211844525018217,1056025
97_LOW12,1,12,Low,Comamonas,632520,0.0008171155541397292,1056205
13_LOW5,1,5,Low,Acinetobacter,73661,0.0008115108351925924,1056037
19_HOW5,1,5,High,Nocardioides,73113,0.0008114352026353099,1056049
67_HOW9,1,9,High,Corallococcus,19306,0.0008111589634862879,1056145
1_LOW4,1,4,Low,Mycobacterium,86703,0.0008107459174265677,1056013
7_HOW4,1,4,High,Dechloromonas,66742,0.0008105021336803432,1056025
1_LOW4,1,4,Low,Comamonas,80069,0.0008090135543551434,1056013
25_LOW6,1,6,Low,Pelosinus,27071,0.0008085588144960444,1056061
73_LOW10,1,10,Low,Comamonas,292043,0.0008043979890876023,1056157
109_LOW13,1,13,Low,Paenibacillus,15534,0.0008018033046649805,1056229
121_LOW14,1,14,Low,Ktedonobacter,6502,0.0008011161791864044,1056253
19_HOW5,1,5,High,Kitasatospora,71490,0.0007981208602037369,1056049
91_HOW11,1,11,High,Azovibrio,41055,0.000796088926769912,1056193
109_LOW13,1,13,Low,Janthinobacterium,98150,0.000795955135650576,1056229
79_HOW10,1,10,High,Alicycliphilus,160291,0.0007959025409227865,1056169
79_HOW10,1,10,High,Dechloromonas,133376,0.0007956171177415338,1056169
43_HOW7,1,7,High,Methylocaldum,186805,0.0007943668581550049,1056097
1_LOW4,1,4,Low,Azoarcus,72658,0.0007941152319408945,1056013
91_HOW11,1,11,High,Rhodopseudomonas,29349,0.0007928847048871593,1056193
7_HOW4,1,4,High,Ralstonia,70365,0.0007921465999307605,1056025
73_LOW10,1,10,Low,Methylovorus,15301,0.0007878829988438327,1056157
31_HOW6,1,6,High,Enterobacter,247835,0.0007868936249555457,1056073
19_HOW5,1,5,High,Methylobacterium,81674,0.0007868142360753376,1056049
73_LOW10,1,10,Low,Variovorax,172267,0.00078664437457555,1056157
103_HOW12,1,12,High,Methylobacillus,33671,0.0007842133170401597,1056217
61_LOW9,1,9,Low,Thiobacillus,77999,0.0007839215030940332,1056133
55_HOW8,1,8,High,Curvibacter,156196,0.000779736549516519,1056121
73_LOW10,1,10,Low,Rhodopseudomonas,31553,0.0007792126289658537,1056157
79_HOW10,1,10,High,Pseudoxanthomonas,61993,0.000778063592094501,1056169
73_LOW10,1,10,Low,Streptomyces,24952,0.000775673702485046,1056157
127_HOW14,1,14,High,Variovorax,253122,0.0007747225699290432,1056265
25_LOW6,1,6,Low,Desulfovibrio,43182,0.0007739929911416502,1056061
1_LOW4,1,4,Low,Cupriavidus,65033,0.000770035385248097,1056013
79_HOW10,1,10,High,Xanthomonas,70036,0.000769691178777759,1056169
19_HOW5,1,5,High,Salinispora,77888,0.0007687447713467742,1056049
13_LOW5,1,5,Low,Methyloferula,13924,0.0007683089944833736,1056037
1_LOW4,1,4,Low,Gallionella,60409,0.0007676100769481029,1056013
61_LOW9,1,9,Low,Azoarcus,143780,0.0007672728361097739,1056133
61_LOW9,1,9,Low,Cupriavidus,89528,0.0007631574352822043,1056133
49_LOW8,1,8,Low,Thioalkalivibrio,37940,0.0007617195978839917,1056109
79_HOW10,1,10,High,Methylomonas,123533,0.0007613663359912257,1056169
1_LOW4,1,4,Low,Xenorhabdus,8977,0.000761200333583833,1056013
43_HOW7,1,7,High,Comamonas,279724,0.0007611946961917943,1056097
73_LOW10,1,10,Low,Methylophilus,20437,0.000759866497537438,1056157
13_LOW5,1,5,Low,Xanthomonas,90560,0.0007578970400678424,1056037
67_HOW9,1,9,High,Shinella,541881,0.000752259100111849,1056145
61_LOW9,1,9,Low,Acinetobacter,47509,0.0007522453876333453,1056133
13_LOW5,1,5,Low,Ralstonia,49533,0.0007512147409653373,1056037
121_LOW14,1,14,Low,Acinetobacter,26488,0.0007475365408316795,1056253
37_LOW7,1,7,Low,Myxococcus,191117,0.0007443683539709678,1056085
37_LOW7,1,7,Low,Pseudoalteromonas,35560,0.0007434434813008859,1056085
37_LOW7,1,7,Low,Pelosinus,15499,0.0007427498267983244,1056085
19_HOW5,1,5,High,Herbaspirillum,66131,0.0007414820701773628,1056049
49_LOW8,1,8,Low,Nitrosomonas,36142,0.0007399362468759108,1056109
25_LOW6,1,6,Low,Sideroxydans,63360,0.0007395151215362494,1056061
109_LOW13,1,13,Low,Dechloromonas,95534,0.0007365068060000184,1056229
103_HOW12,1,12,High,Variovorax,250990,0.0007355716831820769,1056217
73_LOW10,1,10,Low,Ralstonia,72629,0.0007352709584958242,1056157
37_LOW7,1,7,Low,Gallionella,64408,0.0007344259727675867,1056085
19_HOW5,1,5,High,Haliangium,80627,0.00073250017250527,1056049
19_HOW5,1,5,High,Pseudonocardia,66876,0.0007321831643521373,1056049
19_HOW5,1,5,High,Cellulomonas,69463,0.0007297527685114533,1056049
127_HOW14,1,14,High,Acinetobacter,19677,0.0007259564961114744,1056265
67_HOW9,1,9,High,Bradyrhizobium,108466,0.000725380852600133,1056145
13_LOW5,1,5,Low,Vibrio,61198,0.000724485544555317,1056037
103_HOW12,1,12,High,Ramlibacter,272473,0.0007223000919621108,1056217
121_LOW14,1,14,Low,Methylosinus,10453,0.0007214692392524374,1056253
13_LOW5,1,5,Low,Chitinimonas,63930,0.0007212220961564193,1056037
19_HOW5,1,5,High,Micromonospora,64360,0.000719185830073697,1056049
115_HOW13,1,13,High,Oceanimonas,4656,0.0007191830316517892,1056241
19_HOW5,1,5,High,Thioalkalivibrio,69803,0.0007137966914704413,1056049
37_LOW7,1,7,Low,Flavobacterium,178027,0.0007113812287380444,1056085
79_HOW10,1,10,High,Chitinimonas,120778,0.0007100377338959722,1056169
25_LOW6,1,6,Low,Variovorax,164393,0.0007090831243845437,1056061
1_LOW4,1,4,Low,Desulfovibrio,55730,0.0007069773694482527,1056013
13_LOW5,1,5,Low,Cystobacter,77158,0.000704127842638383,1056037
25_LOW6,1,6,Low,Comamonas,134737,0.0007027504544570211,1056061
91_HOW11,1,11,High,Nitrosomonas,34394,0.0007020450145111198,1056193
7_HOW4,1,4,High,Pseudorhodobacter,120833,0.0007003689311828471,1056025
55_HOW8,1,8,High,Comamonas,146042,0.0006999315805399308,1056121
43_HOW7,1,7,High,Burkholderia,171483,0.000697601740941508,1056097
85_LOW11,1,11,Low,Acinetobacter,32382,0.0006959125437158531,1056181
37_LOW7,1,7,Low,Azospirillum,40723,0.0006941169388965144,1056085
37_LOW7,1,7,Low,Methanococcoides,4059,0.0006931149935039256,1056085
55_HOW8,1,8,High,Burkholderia,141186,0.0006921470958467758,1056121
109_LOW13,1,13,Low,Comamonas,674510,0.0006920413887004143,1056229
85_LOW11,1,11,Low,Variovorax,477955,0.0006912143671946446,1056181
79_HOW10,1,10,High,Caldimonas,90472,0.0006884407131811946,1056169
1_LOW4,1,4,Low,Janthinobacterium,72228,0.0006872284304340158,1056013
85_LOW11,1,11,Low,Novosphingobium,8916,0.0006861667395272307,1056181
37_LOW7,1,7,Low,Comamonas,172043,0.0006852535758082289,1056085
7_HOW4,1,4,High,Nitrosomonas,58755,0.0006818629422385957,1056025
37_LOW7,1,7,Low,Thiothrix,36313,0.00067793166717008,1056085
103_HOW12,1,12,High,Desulfobacter,4560,0.000672406421196484,1056217
79_HOW10,1,10,High,Methylotenera,406809,0.0006720288802591718,1056169
49_LOW8,1,8,Low,Azoarcus,109360,0.000670632631924935,1056109
1_LOW4,1,4,Low,Ralstonia,76285,0.0006690386181840609,1056013
1_LOW4,1,4,Low,Magnetospirillum,27486,0.0006678259640340638,1056013
13_LOW5,1,5,Low,Ramlibacter,56251,0.0006677637033363786,1056037
97_LOW12,1,12,Low,Janthinobacterium,134044,0.0006664737053294019,1056205
13_LOW5,1,5,Low,Nitrosospira,30095,0.0006637232434139338,1056037
79_HOW10,1,10,High,Thauera,111317,0.0006627526268684633,1056169
103_HOW12,1,12,High,Comamonas,232510,0.0006622023204000008,1056217
13_LOW5,1,5,Low,Chryseobacterium,62496,0.0006613922088432925,1056037
25_LOW6,1,6,Low,Thiothrix,42576,0.0006607965161871839,1056061
37_LOW7,1,7,Low,Thioalkalivibrio,49280,0.0006598966501034817,1056085
49_LOW8,1,8,Low,Comamonas,169899,0.0006593145918993841,1056109
13_LOW5,1,5,Low,Desulfovibrio,50989,0.0006568855420067193,1056037
67_HOW9,1,9,High,Plesiomonas,4989,0.000655475287055259,1056145
13_LOW5,1,5,Low,Geothrix,109804,0.0006551761166549157,1056037
67_HOW9,1,9,High,Comamonas,220464,0.0006533183906499979,1056145
13_LOW5,1,5,Low,Methylophilus,58884,0.0006520680705607273,1056037
73_LOW10,1,10,Low,Azospirillum,33922,0.0006509855261445861,1056157
25_LOW6,1,6,Low,Nitrosomonas,54932,0.0006493625288180459,1056061
79_HOW10,1,10,High,Limnohabitans,75564,0.0006484338972756262,1056169
109_LOW13,1,13,Low,Herminiimonas,29950,0.0006482042870800438,1056229
91_HOW11,1,11,High,Thauera,67167,0.0006481339813338054,1056193
31_HOW6,1,6,High,Bradyrhizobium,128172,0.0006471336242514488,1056073
25_LOW6,1,6,Low,Ottowia,23096,0.0006457564251093177,1056061
61_LOW9,1,9,Low,Thiothrix,31468,0.0006451826115585397,1056133
19_HOW5,1,5,High,Actinomadura,69439,0.0006442662365500045,1056049
79_HOW10,1,10,High,Rhodanobacter,60981,0.0006441525495568377,1056169
7_HOW4,1,4,High,Azoarcus,33178,0.0006419923156513875,1056025
37_LOW7,1,7,Low,Variovorax,143355,0.0006415533421468561,1056085
49_LOW8,1,8,Low,Sideroxydans,48872,0.0006411747195296657,1056109
73_LOW10,1,10,Low,Azovibrio,43067,0.0006386582655697725,1056157
7_HOW4,1,4,High,Sporocytophaga,88354,0.0006379300253953323,1056025
37_LOW7,1,7,Low,Methylophilus,96499,0.0006377767787440214,1056085
1_LOW4,1,4,Low,Lamprocystis,48586,0.0006366434287484266,1056013
1_LOW4,1,4,Low,Paenibacillus,55953,0.0006362969561341418,1056013
67_HOW9,1,9,High,Beggiatoa,24062,0.0006341828481828092,1056145
97_LOW12,1,12,Low,Herminiimonas,28179,0.0006337440459100446,1056205
31_HOW6,1,6,High,Nocardia,202813,0.0006331168778251486,1056073
7_HOW4,1,4,High,Lactobacillus,135724,0.0006328145487765962,1056025
37_LOW7,1,7,Low,Leptospira,44629,0.0006326899790585705,1056085
1_LOW4,1,4,Low,Propionivibrio,45747,0.0006257295413984535,1056013
7_HOW4,1,4,High,Chryseobacterium,75870,0.0006248404234591544,1056025
13_LOW5,1,5,Low,Nitrosococcus,43662,0.0006214538165329714,1056037
97_LOW12,1,12,Low,Nitrosomonas,31863,0.0006202328697796339,1056205
67_HOW9,1,9,High,Sphingobacterium,61480,0.0006183656078775608,1056145
7_HOW4,1,4,High,Limnohabitans,30391,0.0006179194845043938,1056025
73_LOW10,1,10,Low,Pseudoalteromonas,30467,0.0006170708140368451,1056157
79_HOW10,1,10,High,Azoarcus,96676,0.0006154199493107459,1056169
79_HOW10,1,10,High,Chryseobacterium,119793,0.0006146588208274056,1056169
43_HOW7,1,7,High,Janthinobacterium,145849,0.0006136071273945993,1056097
37_LOW7,1,7,Low,Azovibrio,54809,0.00061203448942674,1056085
121_LOW14,1,14,Low,Curvibacter,242197,0.0006119582385961648,1056253
49_LOW8,1,8,Low,Thiothrix,28713,0.0006117168071343963,1056109
109_LOW13,1,13,Low,Amphritea,7642,0.000610722840214997,1056229
37_LOW7,1,7,Low,Curvibacter,139756,0.0006092598714164941,1056085
73_LOW10,1,10,Low,Thiothrix,28304,0.0006058052314062739,1056157
19_HOW5,1,5,High,Desulfovibrio,49943,0.0006033721847958874,1056049
19_HOW5,1,5,High,Halomonas,41424,0.0006008361195708259,1056049
19_HOW5,1,5,High,Gallionella,29560,0.0005996737563426727,1056049
7_HOW4,1,4,High,Ramlibacter,36534,0.0005979089436134554,1056025
37_LOW7,1,7,Low,Desulfovibrio,41435,0.0005967740903703876,1056085
109_LOW13,1,13,Low,Acidithiobacillus,6044,0.0005950149482341587,1056229
67_HOW9,1,9,High,Nitrosomonas,26366,0.0005934230366269768,1056145
19_HOW5,1,5,High,Ralstonia,68469,0.0005930165851268862,1056049
73_LOW10,1,10,Low,Dechloromonas,161050,0.0005928881497513256,1056157
19_HOW5,1,5,High,Bacillus,59575,0.0005920655606674881,1056049
127_HOW14,1,14,High,Vibrio,24558,0.000590297027206611,1056265
61_LOW9,1,9,Low,Chitinimonas,37382,0.0005896247003863488,1056133
13_LOW5,1,5,Low,Bradyrhizobium,67918,0.0005880423210204461,1056037
67_HOW9,1,9,High,Chryseobacterium,77938,0.0005868417373391287,1056145
61_LOW9,1,9,Low,Streptomyces,22734,0.0005851351722108183,1056133
19_HOW5,1,5,High,Thauera,56208,0.0005839290180704158,1056049
37_LOW7,1,7,Low,Herbaspirillum,62433,0.0005834405093767059,1056085
49_LOW8,1,8,Low,Leptospira,52181,0.0005831891446042407,1056109
73_LOW10,1,10,Low,Azoarcus,141195,0.0005820944239848619,1056157
25_LOW6,1,6,Low,Methanococcoides,4059,0.000581989957089125,1056061
25_LOW6,1,6,Low,Thiobacillus,74152,0.0005818140495911382,1056061
25_LOW6,1,6,Low,Dyella,18286,0.0005814622345951647,1056061
67_HOW9,1,9,High,Owenweeksia,43891,0.0005812006236638304,1056145
121_LOW14,1,14,Low,Paenibacillus,13511,0.0005791757734579222,1056253
43_HOW7,1,7,High,Methylobacillus,201532,0.0005778393346048463,1056097
37_LOW7,1,7,Low,Sideroxydans,49055,0.0005778142006337073,1056085
19_HOW5,1,5,High,Rhizobium,60229,0.0005774831856233843,1056049
7_HOW4,1,4,High,Bradyrhizobium,53794,0.0005771461267491733,1056025
91_HOW11,1,11,High,Pelosinus,12397,0.0005755583556894564,1056193
19_HOW5,1,5,High,Microbacterium,55493,0.0005749471203983228,1056049
103_HOW12,1,12,High,Burkholderia,146471,0.0005748101442534323,1056217
13_LOW5,1,5,Low,Herbaspirillum,48738,0.0005734345043777606,1056037
121_LOW14,1,14,Low,Methylocystis,6950,0.0005733672986495041,1056253
25_LOW6,1,6,Low,Gallionella,69532,0.0005701162009750201,1056061
127_HOW14,1,14,High,Aeromonas,14856,0.0005691425134698599,1056265
19_HOW5,1,5,High,Rhodopirellula,34920,0.0005680786104137812,1056049
127_HOW14,1,14,High,Pelobacter,6895,0.0005679740955599812,1056265
1_LOW4,1,4,Low,Nitrosococcus,50047,0.0005659630154343156,1056013
97_LOW12,1,12,Low,Micromonospora,7227,0.0005657999130703352,1056205
85_LOW11,1,11,Low,Methylosinus,6347,0.0005613350245215694,1056181
55_HOW8,1,8,High,Massilia,80712,0.000561322950212172,1056121
1_LOW4,1,4,Low,Methyloversatilis,57433,0.0005598997446843306,1056013
121_LOW14,1,14,Low,Rhizobium,21905,0.000559681965320402,1056253
67_HOW9,1,9,High,Alishewanella,5395,0.0005593551344310572,1056145
73_LOW10,1,10,Low,Sideroxydans,51206,0.0005585605628874904,1056157
79_HOW10,1,10,High,Massilia,95180,0.0005575266140466832,1056169
19_HOW5,1,5,High,Tolumonas,14394,0.0005574060025916474,1056049
25_LOW6,1,6,Low,Aromatoleum,51450,0.0005573629073709816,1056061
73_LOW10,1,10,Low,Bradyrhizobium,81491,0.0005567910996470864,1056157
13_LOW5,1,5,Low,Halomonas,25187,0.0005564956531644338,1056037
19_HOW5,1,5,High,Sphingomonas,60853,0.0005556096230572287,1056049
49_LOW8,1,8,Low,Variovorax,117867,0.0005532661072764145,1056109
37_LOW7,1,7,Low,Bradyrhizobium,73544,0.0005500680205312484,1056085
25_LOW6,1,6,Low,Leptospira,28510,0.0005485675324716446,1056061
7_HOW4,1,4,High,Thioalkalivibrio,40767,0.0005467541774260938,1056025
67_HOW9,1,9,High,Tolumonas,6026,0.000546690281179652,1056145
103_HOW12,1,12,High,Rhodobacter,292743,0.0005466393138336932,1056217
7_HOW4,1,4,High,Thauera,41744,0.0005460019014527502,1056025
91_HOW11,1,11,High,Thioalkalivibrio,27670,0.0005447177200679615,1056193
7_HOW4,1,4,High,Massilia,42702,0.0005444973495060631,1056025
37_LOW7,1,7,Low,Aeromonas,23343,0.0005406651483854151,1056085
25_LOW6,1,6,Low,Methylophilus,108785,0.0005402998800662679,1056061
13_LOW5,1,5,Low,Bacillus,62294,0.0005400230088652353,1056037
73_LOW10,1,10,Low,Herbaspirillum,58506,0.0005397452704311958,1056157
67_HOW9,1,9,High,Marinobacterium,28944,0.0005388922710990925,1056145
1_LOW4,1,4,Low,Cycloclasticus,25907,0.000538245206291527,1056013
127_HOW14,1,14,High,Janthinobacterium,98099,0.0005376567255826024,1056265
97_LOW12,1,12,Low,Polaromonas,387013,0.0005360986207146907,1056205
1_LOW4,1,4,Low,Methylococcus,48506,0.0005340875349201086,1056013
7_HOW4,1,4,High,Runella,64637,0.0005339654858792533,1056025
49_LOW8,1,8,Low,Methanococcoides,4469,0.0005321029228450762,1056109
61_LOW9,1,9,Low,Ralstonia,74363,0.0005320090888003732,1056133
13_LOW5,1,5,Low,Methyloversatilis,51503,0.0005319420890203454,1056037
19_HOW5,1,5,High,Hymenobacter,43467,0.000530143301422236,1056049
127_HOW14,1,14,High,Dechloromonas,172991,0.0005298467742902553,1056265
1_LOW4,1,4,Low,Rheinheimera,92518,0.0005297566272415479,1056013
19_HOW5,1,5,High,Cryptosporangium,46384,0.0005295092851159706,1056049
25_LOW6,1,6,Low,Curvibacter,108210,0.0005292177076931033,1056061
19_HOW5,1,5,High,Corallococcus,76293,0.0005290866075784603,1056049
1_LOW4,1,4,Low,Herbaspirillum,49868,0.0005290636820129782,1056013
19_HOW5,1,5,High,Spirosoma,47659,0.0005283469218878173,1056049
1_LOW4,1,4,Low,Aeromonas,46365,0.0005281975004772661,1056013
1_LOW4,1,4,Low,Cystobacter,62556,0.0005280242641701236,1056013
109_LOW13,1,13,Low,Acinetobacter,24678,0.0005276643406178561,1056229
1_LOW4,1,4,Low,Rhizobium,51805,0.0005271580826344115,1056013
1_LOW4,1,4,Low,Halomonas,36948,0.0005261186647915569,1056013
97_LOW12,1,12,Low,Rhizobium,22140,0.0005251887342415716,1056205
67_HOW9,1,9,High,Rhizobium,229593,0.0005244023516586202,1056145
127_HOW14,1,14,High,Desulfosarcina,4321,0.0005242506674587311,1056265
13_LOW5,1,5,Low,Gallionella,42053,0.000524016571480165,1056037
19_HOW5,1,5,High,Rhodococcus,51232,0.0005224294363626738,1056049
7_HOW4,1,4,High,Cupriavidus,55535,0.0005220795255004252,1056025
31_HOW6,1,6,High,Variovorax,93932,0.0005216348481089943,1056073
49_LOW8,1,8,Low,Azospirillum,26781,0.0005214825702183607,1056109
127_HOW14,1,14,High,Caulobacter,352828,0.0005213603705237679,1056265
97_LOW12,1,12,Low,Cystobacter,6139,0.0005182390200825385,1056205
7_HOW4,1,4,High,Myxococcus,56047,0.0005160613177136768,1056025
85_LOW11,1,11,Low,Klebsiella,56372,0.0005156345801789057,1056181
25_LOW6,1,6,Low,Flectobacillus,193022,0.0005152330616031576,1056061
19_HOW5,1,5,High,Stigmatella,102033,0.0005147155713031117,1056049
7_HOW4,1,4,High,Cycloclasticus,15720,0.0005133531242096401,1056025
13_LOW5,1,5,Low,Limnohabitans,35736,0.000513293812455215,1056037
61_LOW9,1,9,Low,Ramlibacter,119245,0.0005125544667064073,1056133
85_LOW11,1,11,Low,Sporomusa,3606,0.0005123730361476537,1056181
61_LOW9,1,9,Low,Methyloversatilis,81840,0.0005123050484744334,1056133
1_LOW4,1,4,Low,Xanthomonas,54338,0.0005115668149915928,1056013
85_LOW11,1,11,Low,Polaromonas,350782,0.0005113635106141709,1056181
85_LOW11,1,11,Low,Xanthomonas,50531,0.0005111305431833671,1056181
115_HOW13,1,13,High,Thioalkalivibrio,26456,0.0005108896819234894,1056241
91_HOW11,1,11,High,Desulfovibrio,26482,0.0005099519126400946,1056193
97_LOW12,1,12,Low,Variovorax,389813,0.0005094256954227591,1056205
127_HOW14,1,14,High,Thiorhodovibrio,9637,0.0005088152519124387,1056265
37_LOW7,1,7,Low,Roseomonas,16871,0.0005076780231524917,1056085
19_HOW5,1,5,High,Thiothrix,34924,0.0005065790287060393,1056049
91_HOW11,1,11,High,Herminiimonas,81010,0.000505786424192516,1056193
109_LOW13,1,13,Low,Acetivibrio,3445,0.0005048758142518091,1056229
97_LOW12,1,12,Low,Ktedonobacter,2570,0.0005044948926395344,1056205
19_HOW5,1,5,High,Actinokineospora,48970,0.000503725955327845,1056049
85_LOW11,1,11,Low,Azohydromonas,360720,0.000503636757492514,1056181
73_LOW10,1,10,Low,Thiobacillus,92845,0.0005032353455708625,1056157
115_HOW13,1,13,High,Variovorax,238683,0.000502826449481659,1056241
115_HOW13,1,13,High,Vibrio,23591,0.0005027445892538231,1056241
67_HOW9,1,9,High,Thiothrix,21845,0.0005023356422817176,1056145
7_HOW4,1,4,High,Cytophaga,80328,0.0005014671638308119,1056025
91_HOW11,1,11,High,Methanococcoides,6393,0.0005013806191037311,1056193
31_HOW6,1,6,High,Methylococcus,65858,0.0005008542066048865,1056073
31_HOW6,1,6,High,Gallionella,46946,0.0005006912211813248,1056073
97_LOW12,1,12,Low,Acidithiobacillus,4369,0.000500146468137793,1056205
121_LOW14,1,14,Low,Nitrosococcus,10044,0.0004974604498116892,1056253
13_LOW5,1,5,Low,Pelosinus,26679,0.0004968211681560165,1056037
13_LOW5,1,5,Low,Aromatoleum,40218,0.000496665765851307,1056037
1_LOW4,1,4,Low,Anaeromyxobacter,53950,0.0004956290747344894,1056013
37_LOW7,1,7,Low,Methylovorus,29392,0.0004951151693838783,1056085
31_HOW6,1,6,High,Rhizobium,70461,0.0004949867313566678,1056073
37_LOW7,1,7,Low,Thiobacillus,75521,0.0004944985876038237,1056085
7_HOW4,1,4,High,Azohydromonas,42050,0.0004939444040973764,1056025
85_LOW11,1,11,Low,Methylocystis,10390,0.0004928425998652749,1056181
61_LOW9,1,9,Low,Rhodopseudomonas,31052,0.0004924762990325067,1056133
49_LOW8,1,8,Low,Aeromonas,24109,0.0004923347411114625,1056109
91_HOW11,1,11,High,Chitinimonas,47129,0.000492168481190817,1056193
25_LOW6,1,6,Low,Propionivibrio,56639,0.0004894626131481004,1056061
25_LOW6,1,6,Low,Herbaspirillum,42564,0.000489374659399107,1056061
31_HOW6,1,6,High,Alicycliphilus,155622,0.0004893637342437917,1056073
1_LOW4,1,4,Low,Geobacter,51895,0.000489046095063077,1056013
109_LOW13,1,13,Low,Thiobacillus,26206,0.0004886846025177141,1056229
67_HOW9,1,9,High,Desulfovibrio,23688,0.0004882881631295041,1056145
